Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Type,Gender,Age_Group,City,State,Region,Store_ID,Store_Name,Salesperson,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Order_Status,Target
ORD0112131,2025-07-13,C00279,"Customer 00279",Regular,Female,18-25,Jaipur,Rajasthan,North,ST007,"Jaipur MI Road",Diya,P003,"Denim Jeans",Apparel,Men,2,1999.00,0.05,3798.10,2360.00,1438.10,Card,Completed,3519.81
ORD0112132,2025-07-04,C05031,"Customer 05031",Corporate,Male,36-45,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Meera,P015,"Water Bottle","Home & Lifestyle",Lifestyle,2,499.00,0.15,0.00,440.00,0.00,UPI,Cancelled,0.00
ORD0112133,2025-07-03,C00336,"Customer 00336",Regular,Male,56+,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Meera,P006,"Leather Wallet",Accessories,Men,1,799.00,0.05,759.05,420.00,339.05,"Net Banking",Completed,710.36
ORD0112134,2025-07-21,C01602,"Customer 01602",Regular,Female,26-35,Surat,Gujarat,West,ST004,"Surat Ring Road",Ishita,P005,"Women Handbag",Accessories,Women,1,1799.00,0.03,1745.03,980.00,765.03,Cash,Completed,1792.96
ORD0112135,2025-07-23,C03719,"Customer 03719",Corporate,Female,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Vikram,P010,"Bluetooth Speaker",Electronics,Audio,2,1599.00,0.05,3038.10,1840.00,1198.10,Cash,Completed,2995.98
ORD0112136,2025-07-20,C04422,"Customer 04422",Regular,Male,26-35,Jaipur,Rajasthan,North,ST007,"Jaipur MI Road",Kabir,P010,"Bluetooth Speaker",Electronics,Audio,3,1599.00,0.00,4797.00,2760.00,2037.00,UPI,Completed,5067.72
ORD0112137,2025-07-06,C01050,"Customer 01050",Regular,Male,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Rohan,P004,"Women Kurti",Apparel,Women,1,1199.00,0.08,1103.08,690.00,413.08,Card,Completed,1092.73
ORD0112138,2025-07-20,C03204,"Customer 03204",Regular,Male,56+,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Ishita,P018,Sunglasses,Accessories,Unisex,2,999.00,0.03,1938.06,1040.00,898.06,UPI,Completed,2088.60
ORD0112139,2025-07-25,C02356,"Customer 02356",Regular,Male,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Ishita,P019,"Table Lamp","Home & Lifestyle",Home,5,1299.00,0.00,6495.00,3550.00,2945.00,Cash,Completed,6648.27
ORD0112140,2025-07-25,C03934,"Customer 03934",Corporate,Female,18-25,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Meera,P004,"Women Kurti",Apparel,Women,2,1199.00,0.05,2278.10,1380.00,898.10,UPI,Completed,2354.15
ORD0112141,2025-07-20,C02909,"Customer 02909",Corporate,Male,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Kabir,P012,"Smart Watch",Electronics,Wearables,1,3499.00,0.00,3499.00,2130.00,1369.00,Card,Completed,3711.64
ORD0112142,2025-07-09,C00625,"Customer 00625",Corporate,Female,36-45,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Unassigned,P007,"Running Shoes",Footwear,Sports,3,2499.00,0.00,7497.00,4500.00,2997.00,Card,Completed,6982.36
ORD0112143,2025-07-09,C05039,"Customer 05039",Corporate,Female,56+,Delhi,Delhi,North,ST005,"Delhi South Ex",Diya,P003,"Denim Jeans",Apparel,Men,3,1999.00,0.03,5817.09,3540.00,2277.09,"Net Banking",Completed,5869.32
ORD0112144,2025-07-11,C01008,"Customer 01008",Corporate,Male,26-35,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Diya,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.03,2424.03,1500.00,924.03,Card,Completed,2558.01
ORD0112145,2025-07-11,C00890,"Customer 00890",Regular,Female,26-35,Kochi,Kerala,South,ST012,"Kochi MG Road",Diya,P014,"Fitness Band","Sports & Fitness",Fitness,1,1899.00,0.03,1842.03,1120.00,722.03,UPI,Completed,1977.49
ORD0112146,2025-07-04,C03391,"Customer 03391",Regular,Male,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Rohan,P009,"Kids Sandals",Footwear,Kids,4,999.00,0.08,3676.32,2240.00,1436.32,UPI,Returned,3767.21
ORD0112147,2025-07-06,C00385,"Customer 00385",Corporate,Female,26-35,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Vikram,P008,"Casual Sneakers",Footwear,Unisex,2,2199.00,0.10,3958.20,2600.00,1358.20,Card,Completed,4061.25
ORD0112148,2025-07-18,C01761,"Customer 01761",Regular,Female,18-25,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Aarav,P007,"Running Shoes",Footwear,Sports,2,2499.00,0.00,4998.00,3000.00,1998.00,Card,Completed,5202.46
ORD0112149,2025-07-06,C00187,"Customer 00187",Regular,Female,36-45,Surat,Gujarat,West,ST004,"Surat Ring Road",Ananya,P008,"Casual Sneakers",Footwear,Unisex,1,2199.00,0.03,2133.03,1300.00,833.03,Cash,Completed,2056.15
ORD0112150,2025-07-11,C02970,"Customer 02970",Corporate,Male,26-35,Patna,Bihar,East,ST015,"Patna Fraser Road",Diya,P006,"Leather Wallet",Accessories,Men,2,799.00,0.05,1518.10,840.00,678.10,Card,Completed,1528.65
ORD0112151,2025-07-24,C04416,"Customer 04416",Regular,Female,26-35,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Diya,P001,"Premium T-Shirt",Apparel,Men,2,899.00,0.03,1744.06,1040.00,704.06,Cash,Returned,1621.31
ORD0112152,2025-07-17,C00093,"Customer 00093",Regular,Female,18-25,Kochi,Kerala,South,ST012,"Kochi MG Road",Diya,P017,"Travel Trolley",Bags,Unisex,2,3999.00,0.08,7358.16,4900.00,2458.16,UPI,Completed,7086.95
ORD0112153,2025-07-24,C03812,"Customer 03812",Corporate,Female,26-35,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Ishita,P019,"Table Lamp","Home & Lifestyle",Home,2,1299.00,0.00,2598.00,1420.00,1178.00,UPI,Completed,2521.86
ORD0112154,2025-07-11,C00103,"Customer 00103",Regular,Female,26-35,Kochi,Kerala,South,ST012,"Kochi MG Road",Vikram,P014,"Fitness Band","Sports & Fitness",Fitness,1,1899.00,0.08,1747.08,1120.00,627.08,UPI,Completed,1775.95
ORD0112155,2025-07-11,C03180,"Customer 03180",Regular,Female,36-45,Pune,Maharashtra,West,ST002,"Pune FC Road",Aarav,P004,"Women Kurti",Apparel,Women,1,1199.00,0.05,1139.05,690.00,449.05,"Net Banking",Completed,1229.76
ORD0112156,2025-07-26,C00137,"Customer 00137",Regular,Male,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Aarav,P012,"Smart Watch",Electronics,Wearables,3,3499.00,0.03,10182.09,6390.00,3792.09,Wallet,Completed,9428.57
ORD0112157,2025-07-18,C05186,"Customer 05186",Corporate,Other,46-55,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Diya,P017,"Travel Trolley",Bags,Unisex,2,3999.00,0.05,7598.10,4900.00,2698.10,UPI,Completed,8046.91
ORD0112158,2025-07-30,C03545,"Customer 03545",Regular,Female,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Rohan,P013,"Yoga Mat","Sports & Fitness",Fitness,3,699.00,0.15,1782.45,1080.00,702.45,UPI,Completed,1889.72
ORD0112159,2025-07-11,C04933,"Customer 04933",Regular,Male,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Diya,P015,"Water Bottle","Home & Lifestyle",Lifestyle,2,499.00,0.00,998.00,440.00,558.00,Wallet,Completed,1022.92
ORD0112160,2025-07-25,C02208,"Customer 02208",Regular,Female,46-55,Delhi,Delhi,North,ST005,"Delhi South Ex",Vikram,P005,"Women Handbag",Accessories,Women,1,1799.00,0.03,1745.03,980.00,765.03,UPI,Completed,1616.01
ORD0112161,2025-07-30,C03678,"Customer 03678",Regular,Female,18-25,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Ananya,P015,"Water Bottle","Home & Lifestyle",Lifestyle,2,499.00,0.05,0.00,440.00,0.00,Card,Cancelled,0.00
ORD0112162,2025-07-07,C01998,"Customer 01998",Regular,Male,26-35,Delhi,Delhi,North,ST005,"Delhi South Ex",Kabir,P003,"Denim Jeans",Apparel,Men,1,1999.00,0.05,1899.05,1180.00,719.05,UPI,Completed,2045.58
ORD0112163,2025-07-05,C04598,"Customer 04598",Regular,Male,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Rohan,P013,"Yoga Mat","Sports & Fitness",Fitness,2,699.00,0.00,1398.00,720.00,678.00,"Net Banking",Completed,1353.24
ORD0112164,2025-07-26,C04625,"Customer 04625",Regular,Female,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Rohan,P004,"Women Kurti",Apparel,Women,2,1199.00,0.00,2398.00,1380.00,1018.00,Cash,Completed,2248.52
ORD0112165,2025-07-06,C02250,"Customer 02250",Regular,Male,46-55,Jaipur,Rajasthan,North,ST007,"Jaipur MI Road",Aarav,P011,"Wireless Earbuds",Electronics,Audio,2,2299.00,0.00,4598.00,2720.00,1878.00,UPI,Completed,4912.95
ORD0112166,2025-07-14,C04450,"Customer 04450",Corporate,Female,46-55,Patna,Bihar,East,ST015,"Patna Fraser Road",Diya,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.05,2374.05,1500.00,874.05,Card,Returned,2196.52
ORD0112167,2025-07-20,C04917,"Customer 04917",Corporate,Female,18-25,Ranchi,Jharkhand,East,ST016,"Ranchi Main Road",Aarav,P011,"Wireless Earbuds",Electronics,Audio,1,2299.00,0.10,2069.10,1360.00,709.10,Card,Completed,2146.55
ORD0112168,2025-07-19,C03028,"Customer 03028",Regular,Female,26-35,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Ishita,P005,"Women Handbag",Accessories,Women,2,1799.00,0.10,3238.20,1960.00,1278.20,Cash,Completed,3491.54
ORD0112169,2025-07-01,C00972,"Customer 00972",Regular,Male,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Aarav,P020,"Cushion Set","Home & Lifestyle",Home,1,799.00,0.03,775.03,410.00,365.03,Cash,Completed,766.12
ORD0112170,2025-07-07,C00118,"Customer 00118",Regular,Male,36-45,Pune,Maharashtra,West,ST002,"Pune FC Road",Aarav,P016,Backpack,Bags,Unisex,1,1499.00,0.03,1454.03,820.00,634.03,Cash,Completed,1422.65
ORD0112171,2025-07-14,C01770,"Customer 01770",Regular,Male,46-55,Patna,Bihar,East,ST015,"Patna Fraser Road",Diya,P014,"Fitness Band","Sports & Fitness",Fitness,1,1899.00,0.00,1899.00,1120.00,779.00,Cash,Completed,1828.00
ORD0112172,2025-07-12,C03802,"Customer 03802",Corporate,Female,26-35,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Ananya,P010,"Bluetooth Speaker",Electronics,Audio,2,1599.00,0.03,3102.06,1840.00,1262.06,"Net Banking",Completed,3080.54
ORD0112173,2025-07-31,C02936,"Customer 02936",Regular,Male,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Kabir,P016,Backpack,Bags,Unisex,2,1499.00,0.00,2998.00,1640.00,1358.00,Cash,Completed,2898.75
ORD0112174,2025-07-19,C03273,"Customer 03273",Regular,Male,18-25,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Ananya,P013,"Yoga Mat","Sports & Fitness",Fitness,1,699.00,0.08,643.08,360.00,283.08,Card,Completed,690.21
ORD0112175,2025-07-17,C00517,"Customer 00517",Regular,Female,18-25,Delhi,Delhi,North,ST005,"Delhi South Ex",Diya,P006,"Leather Wallet",Accessories,Men,2,799.00,0.05,1518.10,840.00,678.10,"Net Banking",Completed,1466.34
ORD0112176,2025-07-24,C04828,"Customer 04828",Regular,Male,36-45,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Rohan,P003,"Denim Jeans",Apparel,Men,2,1999.00,0.15,3398.30,2360.00,1038.30,UPI,Completed,3659.35
ORD0112177,2025-07-07,C02314,"Customer 02314",Regular,Female,46-55,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Aarav,P008,"Casual Sneakers",Footwear,Unisex,4,2199.00,0.00,8796.00,5200.00,3596.00,"Net Banking",Completed,8246.53
ORD0112178,2025-07-18,C00484,"Customer 00484",Regular,Female,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Ananya,P012,"Smart Watch",Electronics,Wearables,3,3499.00,0.05,9972.15,6390.00,3582.15,Card,Completed,9182.36
ORD0112179,2025-07-12,C03131,"Customer 03131",Regular,Female,36-45,Surat,Gujarat,West,ST004,"Surat Ring Road",Kabir,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.08,2299.08,1500.00,799.08,Cash,Completed,2171.76
ORD0112180,2025-07-15,C03892,"Customer 03892",Regular,Female,26-35,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Diya,P015,"Water Bottle","Home & Lifestyle",Lifestyle,1,499.00,0.00,499.00,220.00,279.00,Cash,Completed,468.01
ORD0112181,2025-07-09,C04360,"Customer 04360",Regular,Male,46-55,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Ananya,P005,"Women Handbag",Accessories,Women,2,1799.00,0.03,3490.06,1960.00,1530.06,UPI,Completed,3267.55
ORD0112182,2025-07-09,C02891,"Customer 02891",Regular,Male,18-25,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Meera,P007,"Running Shoes",Footwear,Sports,2,2499.00,0.08,4598.16,3000.00,1598.16,Wallet,Completed,4366.10
ORD0112183,2025-07-17,C01824,"Customer 01824",Regular,Male,36-45,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Ananya,P019,"Table Lamp","Home & Lifestyle",Home,1,1299.00,0.05,1234.05,710.00,524.05,UPI,Completed,1152.04
ORD0112184,2025-07-08,C03060,"Customer 03060",Regular,Female,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Aarav,P004,"Women Kurti",Apparel,Women,1,1199.00,0.05,1139.05,690.00,449.05,Card,Completed,1208.24
ORD0112185,2025-07-03,C04410,"Customer 04410",Regular,Male,36-45,Jaipur,Rajasthan,North,ST007,"Jaipur MI Road",Ananya,P003,"Denim Jeans",Apparel,Men,1,1999.00,0.05,1899.05,1180.00,719.05,UPI,Completed,1845.95
ORD0112186,2025-07-20,C04647,"Customer 04647",Regular,Male,18-25,Pune,Maharashtra,West,ST002,"Pune FC Road",Kabir,P003,"Denim Jeans",Apparel,Men,2,1999.00,0.05,3798.10,2360.00,1438.10,Card,Returned,4041.09
ORD0112187,2025-07-14,C03067,"Customer 03067",Regular,Female,36-45,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Aarav,P003,"Denim Jeans",Apparel,Men,2,1999.00,0.05,3798.10,2360.00,1438.10,Card,Returned,3806.40
ORD0112188,2025-07-11,C00384,"Customer 00384",Regular,Other,46-55,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Rohan,P001,"Premium T-Shirt",Apparel,Men,3,899.00,0.00,2697.00,1560.00,1137.00,UPI,Completed,2632.09
ORD0112189,2025-07-16,C03774,"Customer 03774",Regular,Female,46-55,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Ishita,P008,"Casual Sneakers",Footwear,Unisex,3,2199.00,0.03,6399.09,3900.00,2499.09,Card,Completed,6789.01
ORD0112190,2025-07-12,C02479,"Customer 02479",Regular,Male,56+,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Ishita,P010,"Bluetooth Speaker",Electronics,Audio,2,1599.00,0.05,3038.10,1840.00,1198.10,Cash,Completed,3017.90
ORD0112191,2025-07-21,C03694,"Customer 03694",Regular,Male,18-25,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Ananya,P013,"Yoga Mat","Sports & Fitness",Fitness,1,699.00,0.15,594.15,360.00,234.15,"Net Banking",Completed,609.51
ORD0112192,2025-07-19,C00883,"Customer 00883",Regular,Male,36-45,Pune,Maharashtra,West,ST002,"Pune FC Road",Ananya,P001,"Premium T-Shirt",Apparel,Men,2,899.00,0.03,1744.06,1040.00,704.06,UPI,Completed,1695.14
ORD0112193,2025-07-04,C02291,"Customer 02291",Regular,Male,18-25,Delhi,Delhi,North,ST005,"Delhi South Ex",Ishita,P010,"Bluetooth Speaker",Electronics,Audio,1,1599.00,0.00,1599.00,920.00,679.00,UPI,Completed,1478.25
ORD0112194,2025-07-18,C04515,"Customer 04515",Regular,Female,26-35,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Meera,P015,"Water Bottle","Home & Lifestyle",Lifestyle,1,499.00,0.00,499.00,220.00,279.00,UPI,Completed,504.11
ORD0112195,2025-07-17,C03952,"Customer 03952",Regular,Male,26-35,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Ananya,P010,"Bluetooth Speaker",Electronics,Audio,2,1599.00,0.03,3102.06,1840.00,1262.06,UPI,Completed,3001.37
ORD0112196,2025-07-19,C00218,"Customer 00218",Regular,Male,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Meera,P004,"Women Kurti",Apparel,Women,1,1199.00,0.00,1199.00,690.00,509.00,Cash,Completed,1202.51
ORD0112197,2025-07-29,C03289,"Customer 03289",Regular,Female,18-25,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Meera,P012,"Smart Watch",Electronics,Wearables,2,3499.00,0.05,6648.10,4260.00,2388.10,Wallet,Completed,6167.48
ORD0112198,2025-07-14,C02226,"Customer 02226",Regular,Female,46-55,Patna,Bihar,East,ST015,"Patna Fraser Road",Rohan,P006,"Leather Wallet",Accessories,Men,1,799.00,0.05,759.05,420.00,339.05,UPI,Completed,719.66
ORD0112199,2025-07-23,C03369,"Customer 03369",Corporate,Female,36-45,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Kabir,P011,"Wireless Earbuds",Electronics,Audio,4,2299.00,0.05,8736.20,5440.00,3296.20,UPI,Completed,9114.00
ORD0112200,2025-07-30,C05197,"Customer 05197",Regular,Female,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Rohan,P020,"Cushion Set","Home & Lifestyle",Home,1,799.00,0.03,775.03,410.00,365.03,Cash,Completed,806.12
ORD0112201,2025-07-24,C01193,"Customer 01193",Corporate,Female,26-35,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Diya,P004,"Women Kurti",Apparel,Women,3,1199.00,0.05,3417.15,2070.00,1347.15,Cash,Completed,3154.82
ORD0112202,2025-07-15,C04096,"Customer 04096",Regular,Male,36-45,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Kabir,P013,"Yoga Mat","Sports & Fitness",Fitness,3,699.00,0.05,1992.15,1080.00,912.15,Card,Completed,1955.67
ORD0112203,2025-07-12,C00777,"Customer 00777",Regular,Male,26-35,Patna,Bihar,East,ST015,"Patna Fraser Road",Diya,P010,"Bluetooth Speaker",Electronics,Audio,1,1599.00,0.08,1471.08,920.00,551.08,UPI,Completed,1588.68
ORD0112204,2025-07-16,C02599,"Customer 02599",Regular,Female,36-45,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Aarav,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.08,2299.08,1500.00,799.08,Card,Completed,2238.63
ORD0112205,2025-07-01,C03166,"Customer 03166",Regular,Male,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Kabir,P001,"Premium T-Shirt",Apparel,Men,1,899.00,0.00,899.00,520.00,379.00,Cash,Completed,831.05
ORD0112206,2025-07-13,C02747,"Customer 02747",Regular,Female,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Aarav,P018,Sunglasses,Accessories,Unisex,1,999.00,0.15,849.15,520.00,329.15,Card,Completed,828.83
ORD0112207,2025-07-31,C04852,"Customer 04852",Regular,Female,46-55,Kochi,Kerala,South,ST012,"Kochi MG Road",Ananya,P016,Backpack,Bags,Unisex,4,1499.00,0.00,5996.00,3280.00,2716.00,"Net Banking",Completed,5798.65
ORD0112208,2025-07-10,C04633,"Customer 04633",Corporate,Female,26-35,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Aarav,P019,"Table Lamp","Home & Lifestyle",Home,1,1299.00,0.08,1195.08,710.00,485.08,Cash,Completed,1229.77
ORD0112209,2025-07-03,C04616,"Customer 04616",Regular,Female,36-45,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Aarav,P012,"Smart Watch",Electronics,Wearables,4,3499.00,0.08,12876.32,8520.00,4356.32,Card,Completed,12030.69
ORD0112210,2025-07-06,C02599,"Customer 02599",Corporate,Female,18-25,Pune,Maharashtra,West,ST002,"Pune FC Road",Kabir,P010,"Bluetooth Speaker",Electronics,Audio,1,1599.00,0.05,1519.05,920.00,599.05,Cash,Completed,1627.00
ORD0112211,2025-07-25,C04067,"Customer 04067",Regular,Male,26-35,Surat,Gujarat,West,ST004,"Surat Ring Road",Meera,P003,"Denim Jeans",Apparel,Men,2,1999.00,0.00,3998.00,2360.00,1638.00,"Net Banking",Returned,3784.58
ORD0112212,2025-07-20,C00673,"Customer 00673",Regular,Female,26-35,Delhi,Delhi,North,ST005,"Delhi South Ex",Diya,P008,"Casual Sneakers",Footwear,Unisex,2,2199.00,0.00,4398.00,2600.00,1798.00,UPI,Completed,4135.64
ORD0112213,2025-07-23,C04844,"Customer 04844",Regular,Male,18-25,Kochi,Kerala,South,ST012,"Kochi MG Road",Ananya,P007,"Running Shoes",Footwear,Sports,2,2499.00,0.10,4498.20,3000.00,1498.20,Card,Completed,4436.71
ORD0112214,2025-07-15,C04280,"Customer 04280",Regular,Female,36-45,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Ananya,P004,"Women Kurti",Apparel,Women,1,1199.00,0.05,1139.05,690.00,449.05,UPI,Completed,1141.96
ORD0112215,2025-07-13,C01559,"Customer 01559",Regular,Female,26-35,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Ananya,P016,Backpack,Bags,Unisex,2,1499.00,0.03,2908.06,1640.00,1268.06,UPI,Completed,2967.98
ORD0112216,2025-07-18,C03363,"Customer 03363",Corporate,Male,36-45,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Ananya,P012,"Smart Watch",Electronics,Wearables,1,3499.00,0.08,3219.08,2130.00,1089.08,UPI,Completed,2964.74
ORD0112217,2025-07-31,C01677,"Customer 01677",Regular,Male,26-35,Jaipur,Rajasthan,North,ST007,"Jaipur MI Road",Rohan,P014,"Fitness Band","Sports & Fitness",Fitness,1,1899.00,0.00,1899.00,1120.00,779.00,Wallet,Completed,1943.01
ORD0112218,2025-07-18,C02600,"Customer 02600",Corporate,Female,26-35,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Vikram,P013,"Yoga Mat","Sports & Fitness",Fitness,1,699.00,0.05,664.05,360.00,304.05,Card,Completed,674.70
ORD0112219,2025-07-29,C01654,"Customer 01654",Regular,Male,18-25,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Kabir,P002,"Casual Shirt",Apparel,Men,1,1299.00,0.05,0.00,760.00,0.00,UPI,Cancelled,0.00
ORD0112220,2025-07-07,C01868,"Customer 01868",Regular,Male,26-35,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Aarav,P015,"Water Bottle","Home & Lifestyle",Lifestyle,1,499.00,0.00,499.00,220.00,279.00,Wallet,Completed,480.33
ORD0112221,2025-07-12,C03317,"Customer 03317",Regular,Male,56+,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Aarav,P016,Backpack,Bags,Unisex,1,1499.00,0.05,1424.05,820.00,604.05,Card,Returned,1321.53
ORD0112222,2025-07-23,C00608,"Customer 00608",Regular,Male,36-45,Surat,Gujarat,West,ST004,"Surat Ring Road",Ishita,P008,"Casual Sneakers",Footwear,Unisex,1,2199.00,0.05,2089.05,1300.00,789.05,UPI,Completed,2045.06
ORD0112223,2025-07-26,C00065,"Customer 00065",Corporate,Female,46-55,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Diya,P016,Backpack,Bags,Unisex,1,1499.00,0.05,1424.05,820.00,604.05,"Net Banking",Completed,1454.87
ORD0112224,2025-07-31,C05089,"Customer 05089",Corporate,Female,18-25,Ranchi,Jharkhand,East,ST016,"Ranchi Main Road",Diya,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.08,2299.08,1500.00,799.08,Card,Completed,2422.54
ORD0112225,2025-07-27,C02101,"Customer 02101",Regular,Female,26-35,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Aarav,P014,"Fitness Band","Sports & Fitness",Fitness,2,1899.00,0.10,3418.20,2240.00,1178.20,Card,Completed,3170.63
ORD0112226,2025-07-19,C03278,"Customer 03278",Regular,Male,18-25,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Ananya,P013,"Yoga Mat","Sports & Fitness",Fitness,2,699.00,0.00,0.00,720.00,0.00,UPI,Cancelled,0.00
ORD0112227,2025-07-17,C01610,"Customer 01610",Regular,Female,18-25,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Ananya,P018,Sunglasses,Accessories,Unisex,2,999.00,0.00,1998.00,1040.00,958.00,Cash,Completed,1844.86
ORD0112228,2025-07-13,C00584,"Customer 00584",Corporate,Female,18-25,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Rohan,P009,"Kids Sandals",Footwear,Kids,1,999.00,0.10,899.10,560.00,339.10,"Net Banking",Completed,862.74
ORD0112229,2025-07-30,C04779,"Customer 04779",Corporate,Female,36-45,Bhubaneswar,Odisha,East,ST014,"Bhubaneswar Patia",Kabir,P003,"Denim Jeans",Apparel,Men,1,1999.00,0.00,1999.00,1180.00,819.00,Card,Completed,1868.45
